blank_path,annotated_path,cropped_path,species,confidence,bbox,time,model,camera,detection_conf,cropped
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-05-04 10-26-17 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_05_04_10_26_17_Cat_0.JPG,Cat,0.9416996836662292,"[[1457.333251953125, 800.7255249023438, 1946.5062255859375, 1129.462646484375]]",2024_05_04_10_26_17,day,NA,0.9300408959388733,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-06-26 11-50-26 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_06_26_11_50_26_Cat_0.JPG,Cat,0.7485817670822144,"[[518.5901489257812, 645.5958251953125, 720.4973754882812, 788.6568603515625]]",2024_06_26_11_50_26,day,NA,0.9278846383094788,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-06-04 15-26-09 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_06_04_15_26_09_Cat_0.JPG,Cat,0.9186570048332214,"[[1508.9354248046875, 738.806396484375, 1822.1822509765625, 947.8064575195312]]",2024_06_04_15_26_09,day,NA,0.931018590927124,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-03-29 06-09-20 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2024_03_29_06_09_20_Kangaroo_0.JPG,Kangaroo,0.42988327145576477,"[[1604.5133056640625, 737.0652465820312, 2004.7308349609375, 1129.8404541015625]]",2024_03_29_06_09_20,day,NA,0.945468008518219,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2021-10-05 17-56-21 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2021_10_05_17_56_21_Kangaroo_0.JPG,Kangaroo,0.4232425391674042,"[[1930.734619140625, 783.0486450195312, 2048.0, 1376.8111572265625]]",2021_10_05_17_56_21,day,NA,0.8683227300643921,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-07-29 16-44-47 M 1_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2024_07_29_16_44_47_NA_animal.JPG,none,animal,none,"[0.2265, 0.4881, 0.1186, 0.0833]",2024_07_29_16_44_47,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-07-30 06-48-01 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Rabbit/NA_2022_07_30_06_48_01_Rabbit_0.JPG,Rabbit,0.8118824362754822,"[[760.0374145507812, 625.1521606445312, 864.7855834960938, 702.3772583007812]]",2022_07_30_06_48_01,day,NA,0.8842290043830872,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2021-11-17 06-18-35 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2021_11_17_06_18_35_Cat_0.JPG,Cat,0.5002594590187073,"[[1755.341064453125, 1044.7353515625, 2047.6285400390625, 1405.7232666015625]]",2021_11_17_06_18_35,day,NA,0.8939882516860962,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-03-20 18-04-11 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_03_20_18_04_11_Cat_0.JPG,Cat,0.8626275658607483,"[[391.51287841796875, 656.7511596679688, 739.6826171875, 865.7213134765625]]",2024_03_20_18_04_11,day,NA,0.9472202658653259,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-03-10 18-42-35 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2022_03_10_18_42_35_Cat_0.JPG,Cat,0.941106379032135,"[[1444.4508056640625, 711.2680053710938, 1766.908447265625, 972.7078247070312]]",2022_03_10_18_42_35,day,NA,0.9282269477844238,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-08-31 06-54-27 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2022_08_31_06_54_27_Kangaroo_0.JPG,Kangaroo,0.7199122309684753,"[[1.6572265625, 476.38946533203125, 608.5185546875, 1407.2547607421875]]",2022_08_31_06_54_27,day,NA,0.8120043277740479,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-07-29 11-42-56 M 3_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2024_07_29_11_42_56_NA_animal.JPG,none,animal,none,"[0.2456, 0.6965, 0.08, 0.2798]",2024_07_29_11_42_56,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2023-05-06 17-17-27 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2023_05_06_17_17_27_Cat_0.JPG,Cat,0.7370319366455078,"[[718.8314819335938, 778.3214721679688, 1147.250244140625, 1096.013671875]]",2023_05_06_17_17_27,day,NA,0.9604892730712891,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-07-29 11-43-52 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_07_29_11_43_52_Cat_0.JPG,Cat,0.5577803254127502,"[[285.4093933105469, 820.0355834960938, 1217.93603515625, 1414.153564453125]]",2024_07_29_11_43_52,day,NA,0.9895351529121399,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-06-23 17-08-48 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Rabbit/NA_2022_06_23_17_08_48_Rabbit_0.JPG,Rabbit,0.381022572517395,"[[880.4691772460938, 604.6119384765625, 1024.6689453125, 704.7990112304688]]",2022_06_23_17_08_48,day,NA,0.9109742641448975,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-07-28 15-40-20 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Rabbit/NA_2024_07_28_15_40_20_Rabbit_0.JPG,Rabbit,0.8175122737884521,"[[0.16181640326976776, 1076.2908935546875, 796.7081909179688, 1405.90087890625]]",2024_07_28_15_40_20,day,NA,0.9327468872070312,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-06-20 16-40-20 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_06_20_16_40_20_Cat_0.JPG,Cat,0.8961214423179626,"[[106.2186050415039, 765.4918212890625, 450.38818359375, 1148.2479248046875]]",2024_06_20_16_40_20,day,NA,0.9650421738624573,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-07-27 09-53-09 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Cat/NA_2022_07_27_09_53_09_Cat_0.JPG,Cat,0.9624465107917786,"[[1440.640625, 766.1417846679688, 2048.0, 1375.823486328125]]",2022_07_27_09_53_09,day,NA,0.9427965879440308,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-07-28 13-11-34 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2024_07_28_13_11_34_Kangaroo_0.JPG,Kangaroo,0.9122607707977295,"[[319.37890625, 874.0382080078125, 489.747802734375, 1145.55810546875]]",2024_07_28_13_11_34,day,NA,0.8666572570800781,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2021-08-10 17-06-56 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2021_08_10_17_06_56_Cat_0.JPG,Cat,0.6197832226753235,"[[402.34161376953125, 728.28857421875, 1304.7779541015625, 1409.875732421875]]",2021_08_10_17_06_56,day,NA,0.9866612553596497,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-07-21 14-15-51 M 3_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2022_07_21_14_15_51_NA_animal.JPG,none,animal,none,"[0.1308, 0.2326, 0.1328, 0.743]",2022_07_21_14_15_51,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2021-11-07 18-23-56 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Cat/NA_2021_11_07_18_23_56_Cat_0.JPG,Cat,0.9923122525215149,"[[149.3043975830078, 769.77880859375, 563.4047241210938, 982.1637573242188]]",2021_11_07_18_23_56,day,NA,0.9405348896980286,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2021-08-22 17-45-20 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2021_08_22_17_45_20_Cat_0.JPG,Cat,0.8438676595687866,"[[555.9560546875, 857.9959106445312, 1095.0654296875, 1276.5780029296875]]",2021_08_22_17_45_20,day,NA,0.9567256569862366,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-08-18 12-16-58 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_08_18_12_16_58_Dingo_0.JPG,Dingo,0.8652768135070801,"[[741.0888061523438, 799.1560668945312, 1348.9056396484375, 1408.1473388671875]]",2024_08_18_12_16_58,day,NA,0.9605924487113953,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2021-06-07 17-21-41 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2021_06_07_17_21_41_Dingo_0.JPG,Dingo,0.8678230047225952,"[[1243.7415771484375, 731.6412963867188, 1492.25634765625, 924.4456176757812]]",2021_06_07_17_21_41,day,NA,0.9309689998626709,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/RCNX0031.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2024_06_04_15_05_16_NA_animal.JPG,none,animal,none,"[0.5625, 0.4902, 0.1616, 0.1166]",2024_06_04_15_05_16,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-08-27 16-39-13 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2022_08_27_16_39_13_Kangaroo_0.JPG,Kangaroo,0.42628011107444763,"[[91.8995590209961, 658.1060180664062, 519.9095458984375, 911.0361328125]]",2022_08_27_16_39_13,day,NA,0.8523098230361938,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-06-25 12-06-51 M 1_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2024_06_25_12_06_51_NA_animal.JPG,none,animal,none,"[0.854, 0.5618, 0.1157, 0.2638]",2024_06_25_12_06_51,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/RCNX0241.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Cat/NA_2024_05_01_09_02_00_Cat_0.JPG,Cat,0.992294192314148,"[[1666.541015625, 783.8410034179688, 2009.243408203125, 971.8429565429688]]",2024_05_01_09_02_00,day,NA,0.8080071210861206,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-06-28 11-23-39 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Cat/NA_2024_06_28_11_23_39_Cat_0.JPG,Cat,0.965869128704071,"[[1351.03125, 667.7042236328125, 1608.0325927734375, 924.9071655273438]]",2024_06_28_11_23_39,day,NA,0.9316748976707458,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-08-07 12-26-52 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_08_07_12_26_52_Cat_0.JPG,Cat,0.8792782425880432,"[[187.4629364013672, 772.3484497070312, 430.8341979980469, 990.1222534179688]]",2024_08_07_12_26_52,day,NA,0.9068034887313843,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-04-14 17-52-02 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Rabbit/NA_2022_04_14_17_52_02_Rabbit_0.JPG,Rabbit,0.5272641181945801,"[[811.8969116210938, 751.4439697265625, 2048.0, 1408.4359130859375]]",2022_04_14_17_52_02,day,NA,0.9160261154174805,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2023-03-02 18-33-15 M 1_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2023_03_02_18_33_15_NA_animal.JPG,none,animal,none,"[0.0, 0.3597, 0.1948, 0.1631]",2023_03_02_18_33_15,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-07-22 12-44-57 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2022_07_22_12_44_57_Kangaroo_0.JPG,Kangaroo,0.5546024441719055,"[[1616.6650390625, 693.9693603515625, 1763.0389404296875, 852.9193725585938]]",2022_07_22_12_44_57,day,NA,0.8172925114631653,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2023-03-31 18-22-35 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Rabbit/NA_2023_03_31_18_22_35_Rabbit_0.JPG,Rabbit,0.4110724627971649,"[[763.8333129882812, 829.6002197265625, 1067.5740966796875, 1224.597900390625]]",2023_03_31_18_22_35,day,NA,0.9409095048904419,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2023-04-27 09-25-23 M 2_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2023_04_27_09_25_23_NA_animal.JPG,none,animal,none,"[0.0698, 0.7249, 0.331, 0.2513]",2023_04_27_09_25_23,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-06-20 15-43-38 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2022_06_20_15_43_38_Cat_0.JPG,Cat,0.6060685515403748,"[[345.60748291015625, 549.200439453125, 744.8722534179688, 1407.583984375]]",2022_06_20_15_43_38,day,NA,0.9594687223434448,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-07-16 13-13-45 M 3_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_07_16_13_13_45_Dingo_0.JPG,Dingo,0.984489917755127,"[[417.23956298828125, 767.0018920898438, 987.6632690429688, 1336.054443359375]]",2024_07_16_13_13_45,day,NA,0.9411422610282898,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-11-08 07-40-29 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_11_08_07_40_29_Cat_0.JPG,Cat,0.5115925669670105,"[[467.6891784667969, 639.4916381835938, 825.0279541015625, 826.0573120117188]]",2024_11_08_07_40_29,day,NA,0.9200320243835449,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-05-15 07-01-42 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2022_05_15_07_01_42_Kangaroo_0.JPG,Kangaroo,0.9532874226570129,"[[4.842968940734863, 40.54736328125, 2038.46875, 1412.6221923828125]]",2022_05_15_07_01_42,day,NA,0.9639583826065063,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-05-15 16-52-53 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2022_05_15_16_52_53_Cat_0.JPG,Cat,0.5569180846214294,"[[835.2724609375, 732.7379760742188, 1259.6138916015625, 941.421875]]",2022_05_15_16_52_53,day,NA,0.9026317596435547,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2021-03-23 06-01-41 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Rabbit/NA_2021_03_23_06_01_41_Rabbit_0.JPG,Rabbit,0.653254508972168,"[[1385.1058349609375, 723.5682983398438, 1825.3582763671875, 1108.9344482421875]]",2021_03_23_06_01_41,day,NA,0.9515154957771301,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-06-28 12-00-23 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_06_28_12_00_23_Cat_0.JPG,Cat,0.7788804173469543,"[[418.04132080078125, 604.366943359375, 621.4934692382812, 748.8394165039062]]",2024_06_28_12_00_23,day,NA,0.8800603747367859,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2023-04-18 10-49-49 M 3_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2023_04_18_10_49_49_NA_animal.JPG,none,animal,none,"[0.9609, 0.5937, 0.039, 0.1611]",2023_04_18_10_49_49,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2022-08-20 09-46-08 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Cat/NA_2022_08_20_09_46_08_Cat_0.JPG,Cat,0.992853581905365,"[[79.84062957763672, 1012.6629028320312, 956.9029541015625, 1404.9266357421875]]",2022_08_20_09_46_08,day,NA,0.954089343547821,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2023-06-19 10-36-40 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Cat/NA_2023_06_19_10_36_40_Cat_0.JPG,Cat,0.9546981453895569,"[[922.4945678710938, 733.062744140625, 1707.9586181640625, 1411.2392578125]]",2023_06_19_10_36_40,day,NA,0.9876264929771423,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-08-26 16-20-49 M 3_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2024_08_26_16_20_49_NA_animal.JPG,none,animal,none,"[0.665, 0.5034, 0.1069, 0.1375]",2024_08_26_16_20_49,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2023-08-08 14-16-14 M 1_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2023_08_08_14_16_14_NA_animal.JPG,none,animal,none,"[0.4819, 0.4333, 0.2104, 0.1451]",2023_08_08_14_16_14,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/RCNX0042.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_06_04_15_26_13_Cat_0.JPG,Cat,0.9179087281227112,"[[704.1962280273438, 693.2086181640625, 917.6321411132812, 839.8614501953125]]",2024_06_04_15_26_13,day,NA,0.9006284475326538,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Cat/2024-08-21 16-14-52 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Cat/NA_2024_08_21_16_14_52_Cat_0.JPG,Cat,0.8264034986495972,"[[1689.6956787109375, 733.9260864257812, 2045.184814453125, 1005.44482421875]]",2024_08_21_16_14_52,day,NA,0.9313514232635498,YES
